"";"table";"number";"date";"currency.name";"currency.code";"currency.mid";"trading_date";"currency.ask";"currency.bid"
"254";"A";"008/A/NBP/2017";"2017-01-12";"forint (Wêgry)";"HUF";0,014212;NA;NA;NA
"255";"A";"008/A/NBP/2017";"2017-01-12";"frank szwajcarski";"CHF";4,0791;NA;NA;NA
"256";"A";"008/A/NBP/2017";"2017-01-12";"funt szterling";"GBP";5,0413;NA;NA;NA
"257";"A";"008/A/NBP/2017";"2017-01-12";"hrywna (Ukraina)";"UAH";0,1507;NA;NA;NA
"258";"A";"008/A/NBP/2017";"2017-01-12";"jen (Japonia)";"JPY";0,036039;NA;NA;NA
"259";"A";"008/A/NBP/2017";"2017-01-12";"korona czeska";"CZK";0,1619;NA;NA;NA
"260";"A";"008/A/NBP/2017";"2017-01-12";"korona duñska";"DKK";0,5882;NA;NA;NA
"261";"A";"008/A/NBP/2017";"2017-01-12";"korona islandzka";"ISK";0,03602;NA;NA;NA
"262";"A";"008/A/NBP/2017";"2017-01-12";"korona norweska";"NOK";0,483;NA;NA;NA
"263";"A";"008/A/NBP/2017";"2017-01-12";"korona szwedzka";"SEK";0,4597;NA;NA;NA
"264";"A";"008/A/NBP/2017";"2017-01-12";"kuna (Chorwacja)";"HRK";0,5798;NA;NA;NA
"265";"A";"008/A/NBP/2017";"2017-01-12";"lej rumuñski";"RON";0,9736;NA;NA;NA
"266";"A";"008/A/NBP/2017";"2017-01-12";"lew (Bu³garia)";"BGN";2,2358;NA;NA;NA
"267";"A";"008/A/NBP/2017";"2017-01-12";"lira turecka";"TRY";1,0729;NA;NA;NA
"268";"A";"008/A/NBP/2017";"2017-01-12";"nowy izraelski szekel";"ILS";1,0739;NA;NA;NA
"269";"A";"008/A/NBP/2017";"2017-01-12";"peso chilijskie";"CLP";0,006129;NA;NA;NA
"270";"A";"008/A/NBP/2017";"2017-01-12";"peso filipiñskie";"PHP";0,083;NA;NA;NA
"271";"A";"008/A/NBP/2017";"2017-01-12";"peso meksykañskie";"MXN";0,1896;NA;NA;NA
"272";"A";"008/A/NBP/2017";"2017-01-12";"rand (Republika Po³udniowej Afryki)";"ZAR";0,304;NA;NA;NA
"273";"A";"008/A/NBP/2017";"2017-01-12";"real (Brazylia)";"BRL";1,2852;NA;NA;NA
"274";"A";"008/A/NBP/2017";"2017-01-12";"ringgit (Malezja)";"MYR";0,9218;NA;NA;NA
"275";"A";"008/A/NBP/2017";"2017-01-12";"rubel rosyjski";"RUB";0,0692;NA;NA;NA
"276";"A";"008/A/NBP/2017";"2017-01-12";"rupia indonezyjska";"IDR";0,00030921;NA;NA;NA
"277";"A";"008/A/NBP/2017";"2017-01-12";"rupia indyjska";"INR";0,060385;NA;NA;NA
"278";"A";"008/A/NBP/2017";"2017-01-12";"won po³udniowokoreañski";"KRW";0,003492;NA;NA;NA
"279";"A";"008/A/NBP/2017";"2017-01-12";"yuan renminbi (Chiny)";"CNY";0,5959;NA;NA;NA
"280";"A";"008/A/NBP/2017";"2017-01-12";"SDR (MFW)";"XDR";5,5921;NA;NA;NA
"281";"A";"009/A/NBP/2017";"2017-01-13";"bat (Tajlandia)";"THB";0,116;NA;NA;NA
"282";"A";"009/A/NBP/2017";"2017-01-13";"dolar amerykañski";"USD";4,1084;NA;NA;NA
"283";"A";"009/A/NBP/2017";"2017-01-13";"dolar australijski";"AUD";3,0782;NA;NA;NA
"284";"A";"009/A/NBP/2017";"2017-01-13";"dolar Hongkongu";"HKD";0,5298;NA;NA;NA
"285";"A";"009/A/NBP/2017";"2017-01-13";"dolar kanadyjski";"CAD";3,1238;NA;NA;NA
"286";"A";"009/A/NBP/2017";"2017-01-13";"dolar nowozelandzki";"NZD";2,925;NA;NA;NA
"287";"A";"009/A/NBP/2017";"2017-01-13";"dolar singapurski";"SGD";2,8784;NA;NA;NA
"288";"A";"009/A/NBP/2017";"2017-01-13";"euro";"EUR";4,373;NA;NA;NA
"289";"A";"009/A/NBP/2017";"2017-01-13";"forint (Wêgry)";"HUF";0,014231;NA;NA;NA
"290";"A";"009/A/NBP/2017";"2017-01-13";"frank szwajcarski";"CHF";4,0753;NA;NA;NA
"291";"A";"009/A/NBP/2017";"2017-01-13";"funt szterling";"GBP";5,0152;NA;NA;NA
"292";"A";"009/A/NBP/2017";"2017-01-13";"hrywna (Ukraina)";"UAH";0,1485;NA;NA;NA
"293";"A";"009/A/NBP/2017";"2017-01-13";"jen (Japonia)";"JPY";0,035835;NA;NA;NA
"294";"A";"009/A/NBP/2017";"2017-01-13";"korona czeska";"CZK";0,1618;NA;NA;NA
"295";"A";"009/A/NBP/2017";"2017-01-13";"korona duñska";"DKK";0,5882;NA;NA;NA
"296";"A";"009/A/NBP/2017";"2017-01-13";"korona islandzka";"ISK";0,035962;NA;NA;NA
"297";"A";"009/A/NBP/2017";"2017-01-13";"korona norweska";"NOK";0,4834;NA;NA;NA
"298";"A";"009/A/NBP/2017";"2017-01-13";"korona szwedzka";"SEK";0,4605;NA;NA;NA
"299";"A";"009/A/NBP/2017";"2017-01-13";"kuna (Chorwacja)";"HRK";0,5802;NA;NA;NA
"300";"A";"009/A/NBP/2017";"2017-01-13";"lej rumuñski";"RON";0,9728;NA;NA;NA
"301";"A";"009/A/NBP/2017";"2017-01-13";"lew (Bu³garia)";"BGN";2,2359;NA;NA;NA
"302";"A";"009/A/NBP/2017";"2017-01-13";"lira turecka";"TRY";1,0751;NA;NA;NA
"303";"A";"009/A/NBP/2017";"2017-01-13";"nowy izraelski szekel";"ILS";1,0758;NA;NA;NA
"304";"A";"009/A/NBP/2017";"2017-01-13";"peso chilijskie";"CLP";0,006209;NA;NA;NA
"305";"A";"009/A/NBP/2017";"2017-01-13";"peso filipiñskie";"PHP";0,0825;NA;NA;NA
"306";"A";"009/A/NBP/2017";"2017-01-13";"peso meksykañskie";"MXN";0,1883;NA;NA;NA
"307";"A";"009/A/NBP/2017";"2017-01-13";"rand (Republika Po³udniowej Afryki)";"ZAR";0,3038;NA;NA;NA
"308";"A";"009/A/NBP/2017";"2017-01-13";"real (Brazylia)";"BRL";1,2886;NA;NA;NA
"309";"A";"009/A/NBP/2017";"2017-01-13";"ringgit (Malezja)";"MYR";0,9207;NA;NA;NA
"310";"A";"009/A/NBP/2017";"2017-01-13";"rubel rosyjski";"RUB";0,0691;NA;NA;NA
"311";"A";"009/A/NBP/2017";"2017-01-13";"rupia indonezyjska";"IDR";0,00030816;NA;NA;NA
"312";"A";"009/A/NBP/2017";"2017-01-13";"rupia indyjska";"INR";0,060213;NA;NA;NA
"313";"A";"009/A/NBP/2017";"2017-01-13";"won po³udniowokoreañski";"KRW";0,003496;NA;NA;NA
"314";"A";"009/A/NBP/2017";"2017-01-13";"yuan renminbi (Chiny)";"CNY";0,5956;NA;NA;NA
"315";"A";"009/A/NBP/2017";"2017-01-13";"SDR (MFW)";"XDR";5,5394;NA;NA;NA
"316";"A";"010/A/NBP/2017";"2017-01-16";"bat (Tajlandia)";"THB";0,1167;NA;NA;NA
"317";"A";"010/A/NBP/2017";"2017-01-16";"dolar amerykañski";"USD";4,1354;NA;NA;NA
"318";"A";"010/A/NBP/2017";"2017-01-16";"dolar australijski";"AUD";3,0888;NA;NA;NA
"319";"A";"010/A/NBP/2017";"2017-01-16";"dolar Hongkongu";"HKD";0,5332;NA;NA;NA
"320";"A";"010/A/NBP/2017";"2017-01-16";"dolar kanadyjski";"CAD";3,146;NA;NA;NA
"321";"A";"010/A/NBP/2017";"2017-01-16";"dolar nowozelandzki";"NZD";2,9327;NA;NA;NA
"322";"A";"010/A/NBP/2017";"2017-01-16";"dolar singapurski";"SGD";2,8914;NA;NA;NA
"323";"A";"010/A/NBP/2017";"2017-01-16";"euro";"EUR";4,3792;NA;NA;NA
"324";"A";"010/A/NBP/2017";"2017-01-16";"forint (Wêgry)";"HUF";0,014252;NA;NA;NA
"325";"A";"010/A/NBP/2017";"2017-01-16";"frank szwajcarski";"CHF";4,0837;NA;NA;NA
"326";"A";"010/A/NBP/2017";"2017-01-16";"funt szterling";"GBP";4,9883;NA;NA;NA
"327";"A";"010/A/NBP/2017";"2017-01-16";"hrywna (Ukraina)";"UAH";0,1491;NA;NA;NA
"328";"A";"010/A/NBP/2017";"2017-01-16";"jen (Japonia)";"JPY";0,036196;NA;NA;NA
"329";"A";"010/A/NBP/2017";"2017-01-16";"korona czeska";"CZK";0,1621;NA;NA;NA
"330";"A";"010/A/NBP/2017";"2017-01-16";"korona duñska";"DKK";0,589;NA;NA;NA
"331";"A";"010/A/NBP/2017";"2017-01-16";"korona islandzka";"ISK";0,036132;NA;NA;NA
"332";"A";"010/A/NBP/2017";"2017-01-16";"korona norweska";"NOK";0,4848;NA;NA;NA
"333";"A";"010/A/NBP/2017";"2017-01-16";"korona szwedzka";"SEK";0,4614;NA;NA;NA
"334";"A";"010/A/NBP/2017";"2017-01-16";"kuna (Chorwacja)";"HRK";0,5811;NA;NA;NA
"335";"A";"010/A/NBP/2017";"2017-01-16";"lej rumuñski";"RON";0,9725;NA;NA;NA
"336";"A";"010/A/NBP/2017";"2017-01-16";"lew (Bu³garia)";"BGN";2,239;NA;NA;NA
"337";"A";"010/A/NBP/2017";"2017-01-16";"lira turecka";"TRY";1,0978;NA;NA;NA
"338";"A";"010/A/NBP/2017";"2017-01-16";"nowy izraelski szekel";"ILS";1,0807;NA;NA;NA
"339";"A";"010/A/NBP/2017";"2017-01-16";"peso chilijskie";"CLP";0,006263;NA;NA;NA
"340";"A";"010/A/NBP/2017";"2017-01-16";"peso filipiñskie";"PHP";0,0827;NA;NA;NA
"341";"A";"010/A/NBP/2017";"2017-01-16";"peso meksykañskie";"MXN";0,191;NA;NA;NA
"342";"A";"010/A/NBP/2017";"2017-01-16";"rand (Republika Po³udniowej Afryki)";"ZAR";0,303;NA;NA;NA
"343";"A";"010/A/NBP/2017";"2017-01-16";"real (Brazylia)";"BRL";1,2837;NA;NA;NA
"344";"A";"010/A/NBP/2017";"2017-01-16";"ringgit (Malezja)";"MYR";0,9259;NA;NA;NA
"345";"A";"010/A/NBP/2017";"2017-01-16";"rubel rosyjski";"RUB";0,0694;NA;NA;NA
"346";"A";"010/A/NBP/2017";"2017-01-16";"rupia indonezyjska";"IDR";0,00030937;NA;NA;NA
"347";"A";"010/A/NBP/2017";"2017-01-16";"rupia indyjska";"INR";0,060687;NA;NA;NA
"348";"A";"010/A/NBP/2017";"2017-01-16";"won po³udniowokoreañski";"KRW";0,003496;NA;NA;NA
"349";"A";"010/A/NBP/2017";"2017-01-16";"yuan renminbi (Chiny)";"CNY";0,5993;NA;NA;NA
"350";"A";"010/A/NBP/2017";"2017-01-16";"SDR (MFW)";"XDR";5,5505;NA;NA;NA
"351";"A";"011/A/NBP/2017";"2017-01-17";"bat (Tajlandia)";"THB";0,1161;NA;NA;NA
"352";"A";"011/A/NBP/2017";"2017-01-17";"dolar amerykañski";"USD";4,0989;NA;NA;NA
"353";"A";"011/A/NBP/2017";"2017-01-17";"dolar australijski";"AUD";3,0896;NA;NA;NA
"354";"A";"011/A/NBP/2017";"2017-01-17";"dolar Hongkongu";"HKD";0,5286;NA;NA;NA
"355";"A";"011/A/NBP/2017";"2017-01-17";"dolar kanadyjski";"CAD";3,1423;NA;NA;NA
"356";"A";"011/A/NBP/2017";"2017-01-17";"dolar nowozelandzki";"NZD";2,9412;NA;NA;NA
"357";"A";"011/A/NBP/2017";"2017-01-17";"dolar singapurski";"SGD";2,8891;NA;NA;NA
"358";"A";"011/A/NBP/2017";"2017-01-17";"euro";"EUR";4,3771;NA;NA;NA
"359";"A";"011/A/NBP/2017";"2017-01-17";"forint (Wêgry)";"HUF";0,014223;NA;NA;NA
"360";"A";"011/A/NBP/2017";"2017-01-17";"frank szwajcarski";"CHF";4,0843;NA;NA;NA
"361";"A";"011/A/NBP/2017";"2017-01-17";"funt szterling";"GBP";4,9879;NA;NA;NA
"362";"A";"011/A/NBP/2017";"2017-01-17";"hrywna (Ukraina)";"UAH";0,1484;NA;NA;NA
"363";"A";"011/A/NBP/2017";"2017-01-17";"jen (Japonia)";"JPY";0,03626;NA;NA;NA
"364";"A";"011/A/NBP/2017";"2017-01-17";"korona czeska";"CZK";0,162;NA;NA;NA
"365";"A";"011/A/NBP/2017";"2017-01-17";"korona duñska";"DKK";0,5885;NA;NA;NA
"366";"A";"011/A/NBP/2017";"2017-01-17";"korona islandzka";"ISK";0,036174;NA;NA;NA
"367";"A";"011/A/NBP/2017";"2017-01-17";"korona norweska";"NOK";0,4839;NA;NA;NA
"368";"A";"011/A/NBP/2017";"2017-01-17";"korona szwedzka";"SEK";0,4602;NA;NA;NA
"369";"A";"011/A/NBP/2017";"2017-01-17";"kuna (Chorwacja)";"HRK";0,5811;NA;NA;NA
"370";"A";"011/A/NBP/2017";"2017-01-17";"lej rumuñski";"RON";0,9717;NA;NA;NA
"371";"A";"011/A/NBP/2017";"2017-01-17";"lew (Bu³garia)";"BGN";2,238;NA;NA;NA
"372";"A";"011/A/NBP/2017";"2017-01-17";"lira turecka";"TRY";1,0808;NA;NA;NA
"373";"A";"011/A/NBP/2017";"2017-01-17";"nowy izraelski szekel";"ILS";1,0735;NA;NA;NA
"374";"A";"011/A/NBP/2017";"2017-01-17";"peso chilijskie";"CLP";0,006188;NA;NA;NA
"375";"A";"011/A/NBP/2017";"2017-01-17";"peso filipiñskie";"PHP";0,0824;NA;NA;NA
"376";"A";"011/A/NBP/2017";"2017-01-17";"peso meksykañskie";"MXN";0,1902;NA;NA;NA
"377";"A";"011/A/NBP/2017";"2017-01-17";"rand (Republika Po³udniowej Afryki)";"ZAR";0,3041;NA;NA;NA
"378";"A";"011/A/NBP/2017";"2017-01-17";"real (Brazylia)";"BRL";1,2643;NA;NA;NA
"379";"A";"011/A/NBP/2017";"2017-01-17";"ringgit (Malezja)";"MYR";0,9184;NA;NA;NA
"380";"A";"011/A/NBP/2017";"2017-01-17";"rubel rosyjski";"RUB";0,0692;NA;NA;NA
"381";"A";"011/A/NBP/2017";"2017-01-17";"rupia indonezyjska";"IDR";0,00030698;NA;NA;NA
"382";"A";"011/A/NBP/2017";"2017-01-17";"rupia indyjska";"INR";0,06032;NA;NA;NA
"383";"A";"011/A/NBP/2017";"2017-01-17";"won po³udniowokoreañski";"KRW";0,003513;NA;NA;NA
"384";"A";"011/A/NBP/2017";"2017-01-17";"yuan renminbi (Chiny)";"CNY";0,5977;NA;NA;NA
"385";"A";"011/A/NBP/2017";"2017-01-17";"SDR (MFW)";"XDR";5,5478;NA;NA;NA
"386";"A";"012/A/NBP/2017";"2017-01-18";"bat (Tajlandia)";"THB";0,1157;NA;NA;NA
"387";"A";"012/A/NBP/2017";"2017-01-18";"dolar amerykañski";"USD";4,087;NA;NA;NA
"388";"A";"012/A/NBP/2017";"2017-01-18";"dolar australijski";"AUD";3,0866;NA;NA;NA
"389";"A";"012/A/NBP/2017";"2017-01-18";"dolar Hongkongu";"HKD";0,5268;NA;NA;NA
"390";"A";"012/A/NBP/2017";"2017-01-18";"dolar kanadyjski";"CAD";3,1271;NA;NA;NA
"391";"A";"012/A/NBP/2017";"2017-01-18";"dolar nowozelandzki";"NZD";2,9423;NA;NA;NA
"392";"A";"012/A/NBP/2017";"2017-01-18";"dolar singapurski";"SGD";2,8763;NA;NA;NA
"393";"A";"012/A/NBP/2017";"2017-01-18";"euro";"EUR";4,3705;NA;NA;NA
"394";"A";"012/A/NBP/2017";"2017-01-18";"forint (Wêgry)";"HUF";0,014192;NA;NA;NA
"395";"A";"012/A/NBP/2017";"2017-01-18";"frank szwajcarski";"CHF";4,0798;NA;NA;NA
"396";"A";"012/A/NBP/2017";"2017-01-18";"funt szterling";"GBP";5,0354;NA;NA;NA
"397";"A";"012/A/NBP/2017";"2017-01-18";"hrywna (Ukraina)";"UAH";0,1489;NA;NA;NA
"398";"A";"012/A/NBP/2017";"2017-01-18";"jen (Japonia)";"JPY";0,036089;NA;NA;NA
"399";"A";"012/A/NBP/2017";"2017-01-18";"korona czeska";"CZK";0,1617;NA;NA;NA
"400";"A";"012/A/NBP/2017";"2017-01-18";"korona duñska";"DKK";0,5877;NA;NA;NA
"401";"A";"012/A/NBP/2017";"2017-01-18";"korona islandzka";"ISK";0,036345;NA;NA;NA
"402";"A";"012/A/NBP/2017";"2017-01-18";"korona norweska";"NOK";0,4833;NA;NA;NA
"403";"A";"012/A/NBP/2017";"2017-01-18";"korona szwedzka";"SEK";0,4591;NA;NA;NA
"404";"A";"012/A/NBP/2017";"2017-01-18";"kuna (Chorwacja)";"HRK";0,58;NA;NA;NA
"405";"A";"012/A/NBP/2017";"2017-01-18";"lej rumuñski";"RON";0,9719;NA;NA;NA
"406";"A";"012/A/NBP/2017";"2017-01-18";"lew (Bu³garia)";"BGN";2,2346;NA;NA;NA
"407";"A";"012/A/NBP/2017";"2017-01-18";"lira turecka";"TRY";1,0801;NA;NA;NA
"408";"A";"012/A/NBP/2017";"2017-01-18";"nowy izraelski szekel";"ILS";1,0726;NA;NA;NA
"409";"A";"012/A/NBP/2017";"2017-01-18";"peso chilijskie";"CLP";0,006227;NA;NA;NA
"410";"A";"012/A/NBP/2017";"2017-01-18";"peso filipiñskie";"PHP";0,082;NA;NA;NA
"411";"A";"012/A/NBP/2017";"2017-01-18";"peso meksykañskie";"MXN";0,189;NA;NA;NA
"412";"A";"012/A/NBP/2017";"2017-01-18";"rand (Republika Po³udniowej Afryki)";"ZAR";0,301;NA;NA;NA
"413";"A";"012/A/NBP/2017";"2017-01-18";"real (Brazylia)";"BRL";1,2723;NA;NA;NA
"414";"A";"012/A/NBP/2017";"2017-01-18";"ringgit (Malezja)";"MYR";0,9194;NA;NA;NA
"415";"A";"012/A/NBP/2017";"2017-01-18";"rubel rosyjski";"RUB";0,069;NA;NA;NA
"416";"A";"012/A/NBP/2017";"2017-01-18";"rupia indonezyjska";"IDR";0,00030625;NA;NA;NA
"417";"A";"012/A/NBP/2017";"2017-01-18";"rupia indyjska";"INR";0,060076;NA;NA;NA
"418";"A";"012/A/NBP/2017";"2017-01-18";"won po³udniowokoreañski";"KRW";0,0035;NA;NA;NA
"419";"A";"012/A/NBP/2017";"2017-01-18";"yuan renminbi (Chiny)";"CNY";0,5977;NA;NA;NA
"420";"A";"012/A/NBP/2017";"2017-01-18";"SDR (MFW)";"XDR";5,55;NA;NA;NA
"421";"A";"013/A/NBP/2017";"2017-01-19";"bat (Tajlandia)";"THB";0,116;NA;NA;NA
"422";"A";"013/A/NBP/2017";"2017-01-19";"dolar amerykañski";"USD";4,1014;NA;NA;NA
"423";"A";"013/A/NBP/2017";"2017-01-19";"dolar australijski";"AUD";3,1011;NA;NA;NA
"424";"A";"013/A/NBP/2017";"2017-01-19";"dolar Hongkongu";"HKD";0,5289;NA;NA;NA
"425";"A";"013/A/NBP/2017";"2017-01-19";"dolar kanadyjski";"CAD";3,0891;NA;NA;NA
"426";"A";"013/A/NBP/2017";"2017-01-19";"dolar nowozelandzki";"NZD";2,9465;NA;NA;NA
"427";"A";"013/A/NBP/2017";"2017-01-19";"dolar singapurski";"SGD";2,8768;NA;NA;NA
"428";"A";"013/A/NBP/2017";"2017-01-19";"euro";"EUR";4,3741;NA;NA;NA
"429";"A";"013/A/NBP/2017";"2017-01-19";"forint (Wêgry)";"HUF";0,014199;NA;NA;NA
"430";"A";"013/A/NBP/2017";"2017-01-19";"frank szwajcarski";"CHF";4,0797;NA;NA;NA
"431";"A";"013/A/NBP/2017";"2017-01-19";"funt szterling";"GBP";5,0503;NA;NA;NA
"432";"A";"013/A/NBP/2017";"2017-01-19";"hrywna (Ukraina)";"UAH";0,1495;NA;NA;NA
"433";"A";"013/A/NBP/2017";"2017-01-19";"jen (Japonia)";"JPY";0,03582;NA;NA;NA
"434";"A";"013/A/NBP/2017";"2017-01-19";"korona czeska";"CZK";0,1618;NA;NA;NA
"435";"A";"013/A/NBP/2017";"2017-01-19";"korona duñska";"DKK";0,5882;NA;NA;NA
"436";"A";"013/A/NBP/2017";"2017-01-19";"korona islandzka";"ISK";0,036315;NA;NA;NA
"437";"A";"013/A/NBP/2017";"2017-01-19";"korona norweska";"NOK";0,4846;NA;NA;NA
"438";"A";"013/A/NBP/2017";"2017-01-19";"korona szwedzka";"SEK";0,4589;NA;NA;NA
"439";"A";"013/A/NBP/2017";"2017-01-19";"kuna (Chorwacja)";"HRK";0,5818;NA;NA;NA
"440";"A";"013/A/NBP/2017";"2017-01-19";"lej rumuñski";"RON";0,9734;NA;NA;NA
"441";"A";"013/A/NBP/2017";"2017-01-19";"lew (Bu³garia)";"BGN";2,2364;NA;NA;NA
"442";"A";"013/A/NBP/2017";"2017-01-19";"lira turecka";"TRY";1,0816;NA;NA;NA
"443";"A";"013/A/NBP/2017";"2017-01-19";"nowy izraelski szekel";"ILS";1,0761;NA;NA;NA
"444";"A";"013/A/NBP/2017";"2017-01-19";"peso chilijskie";"CLP";0,0062;NA;NA;NA
"445";"A";"013/A/NBP/2017";"2017-01-19";"peso filipiñskie";"PHP";0,082;NA;NA;NA
"446";"A";"013/A/NBP/2017";"2017-01-19";"peso meksykañskie";"MXN";0,1868;NA;NA;NA
"447";"A";"013/A/NBP/2017";"2017-01-19";"rand (Republika Po³udniowej Afryki)";"ZAR";0,3027;NA;NA;NA
"448";"A";"013/A/NBP/2017";"2017-01-19";"real (Brazylia)";"BRL";1,2697;NA;NA;NA
"449";"A";"013/A/NBP/2017";"2017-01-19";"ringgit (Malezja)";"MYR";0,9222;NA;NA;NA
"450";"A";"013/A/NBP/2017";"2017-01-19";"rubel rosyjski";"RUB";0,0683;NA;NA;NA
"451";"A";"013/A/NBP/2017";"2017-01-19";"rupia indonezyjska";"IDR";0,0003068;NA;NA;NA
"452";"A";"013/A/NBP/2017";"2017-01-19";"rupia indyjska";"INR";0,0602;NA;NA;NA
"453";"A";"013/A/NBP/2017";"2017-01-19";"won po³udniowokoreañski";"KRW";0,003489;NA;NA;NA
"454";"A";"013/A/NBP/2017";"2017-01-19";"yuan renminbi (Chiny)";"CNY";0,5975;NA;NA;NA
"455";"A";"013/A/NBP/2017";"2017-01-19";"SDR (MFW)";"XDR";5,5608;NA;NA;NA
"456";"A";"014/A/NBP/2017";"2017-01-20";"bat (Tajlandia)";"THB";0,1158;NA;NA;NA
"457";"A";"014/A/NBP/2017";"2017-01-20";"dolar amerykañski";"USD";4,1005;NA;NA;NA
"458";"A";"014/A/NBP/2017";"2017-01-20";"dolar australijski";"AUD";3,0859;NA;NA;NA
"459";"A";"014/A/NBP/2017";"2017-01-20";"dolar Hongkongu";"HKD";0,5286;NA;NA;NA
"460";"A";"014/A/NBP/2017";"2017-01-20";"dolar kanadyjski";"CAD";3,0746;NA;NA;NA
"461";"A";"014/A/NBP/2017";"2017-01-20";"dolar nowozelandzki";"NZD";2,9311;NA;NA;NA
"462";"A";"014/A/NBP/2017";"2017-01-20";"dolar singapurski";"SGD";2,8704;NA;NA;NA
"463";"A";"014/A/NBP/2017";"2017-01-20";"euro";"EUR";4,3658;NA;NA;NA
"464";"A";"014/A/NBP/2017";"2017-01-20";"forint (Wêgry)";"HUF";0,014154;NA;NA;NA
"465";"A";"014/A/NBP/2017";"2017-01-20";"frank szwajcarski";"CHF";4,0705;NA;NA;NA
"466";"A";"014/A/NBP/2017";"2017-01-20";"funt szterling";"GBP";5,0405;NA;NA;NA
"467";"A";"014/A/NBP/2017";"2017-01-20";"hrywna (Ukraina)";"UAH";0,1496;NA;NA;NA
"468";"A";"014/A/NBP/2017";"2017-01-20";"jen (Japonia)";"JPY";0,035632;NA;NA;NA
"469";"A";"014/A/NBP/2017";"2017-01-20";"korona czeska";"CZK";0,1615;NA;NA;NA
"470";"A";"014/A/NBP/2017";"2017-01-20";"korona duñska";"DKK";0,5872;NA;NA;NA
"471";"A";"014/A/NBP/2017";"2017-01-20";"korona islandzka";"ISK";0,036141;NA;NA;NA
"472";"A";"014/A/NBP/2017";"2017-01-20";"korona norweska";"NOK";0,4853;NA;NA;NA
"473";"A";"014/A/NBP/2017";"2017-01-20";"korona szwedzka";"SEK";0,4593;NA;NA;NA
"474";"A";"014/A/NBP/2017";"2017-01-20";"kuna (Chorwacja)";"HRK";0,5811;NA;NA;NA
"475";"A";"014/A/NBP/2017";"2017-01-20";"lej rumuñski";"RON";0,9709;NA;NA;NA
"476";"A";"014/A/NBP/2017";"2017-01-20";"lew (Bu³garia)";"BGN";2,2322;NA;NA;NA
"477";"A";"014/A/NBP/2017";"2017-01-20";"lira turecka";"TRY";1,07;NA;NA;NA
"478";"A";"014/A/NBP/2017";"2017-01-20";"nowy izraelski szekel";"ILS";1,076;NA;NA;NA
"479";"A";"014/A/NBP/2017";"2017-01-20";"peso chilijskie";"CLP";0,0062;NA;NA;NA
"480";"A";"014/A/NBP/2017";"2017-01-20";"peso filipiñskie";"PHP";0,082;NA;NA;NA
"481";"A";"014/A/NBP/2017";"2017-01-20";"peso meksykañskie";"MXN";0,1868;NA;NA;NA
"482";"A";"014/A/NBP/2017";"2017-01-20";"rand (Republika Po³udniowej Afryki)";"ZAR";0,3023;NA;NA;NA
"483";"A";"014/A/NBP/2017";"2017-01-20";"real (Brazylia)";"BRL";1,2829;NA;NA;NA
"484";"A";"014/A/NBP/2017";"2017-01-20";"ringgit (Malezja)";"MYR";0,9222;NA;NA;NA
"485";"A";"014/A/NBP/2017";"2017-01-20";"rubel rosyjski";"RUB";0,0687;NA;NA;NA
"486";"A";"014/A/NBP/2017";"2017-01-20";"rupia indonezyjska";"IDR";0,00030579;NA;NA;NA
"487";"A";"014/A/NBP/2017";"2017-01-20";"rupia indyjska";"INR";0,060102;NA;NA;NA
"488";"A";"014/A/NBP/2017";"2017-01-20";"won po³udniowokoreañski";"KRW";0,003486;NA;NA;NA
"489";"A";"014/A/NBP/2017";"2017-01-20";"yuan renminbi (Chiny)";"CNY";0,596;NA;NA;NA
"490";"A";"014/A/NBP/2017";"2017-01-20";"SDR (MFW)";"XDR";5,5387;NA;NA;NA
"491";"A";"015/A/NBP/2017";"2017-01-23";"bat (Tajlandia)";"THB";0,1155;NA;NA;NA
"492";"A";"015/A/NBP/2017";"2017-01-23";"dolar amerykañski";"USD";4,076;NA;NA;NA
"493";"A";"015/A/NBP/2017";"2017-01-23";"dolar australijski";"AUD";3,0782;NA;NA;NA
"494";"A";"015/A/NBP/2017";"2017-01-23";"dolar Hongkongu";"HKD";0,5254;NA;NA;NA
"495";"A";"015/A/NBP/2017";"2017-01-23";"dolar kanadyjski";"CAD";3,0683;NA;NA;NA
"496";"A";"015/A/NBP/2017";"2017-01-23";"dolar nowozelandzki";"NZD";2,9276;NA;NA;NA
"497";"A";"015/A/NBP/2017";"2017-01-23";"dolar singapurski";"SGD";2,8698;NA;NA;NA
"498";"A";"015/A/NBP/2017";"2017-01-23";"euro";"EUR";4,3725;NA;NA;NA
"499";"A";"015/A/NBP/2017";"2017-01-23";"forint (Wêgry)";"HUF";0,014119;NA;NA;NA
"500";"A";"015/A/NBP/2017";"2017-01-23";"frank szwajcarski";"CHF";4,0781;NA;NA;NA
"501";"A";"015/A/NBP/2017";"2017-01-23";"funt szterling";"GBP";5,0757;NA;NA;NA
"502";"A";"015/A/NBP/2017";"2017-01-23";"hrywna (Ukraina)";"UAH";0,1493;NA;NA;NA
"503";"A";"015/A/NBP/2017";"2017-01-23";"jen (Japonia)";"JPY";0,035874;NA;NA;NA
"504";"A";"015/A/NBP/2017";"2017-01-23";"korona czeska";"CZK";0,1618;NA;NA;NA
"505";"A";"015/A/NBP/2017";"2017-01-23";"korona duñska";"DKK";0,588;NA;NA;NA
"506";"A";"015/A/NBP/2017";"2017-01-23";"korona islandzka";"ISK";0,036121;NA;NA;NA
